x	CH1	Source	CH1_
		3.86E-05	0.68
		3.86E-05	0.7
		3.86E-05	0.68
		3.87E-05	0.68
		3.87E-05	0.7
		3.87E-05	0.68
		3.87E-05	0.68
		3.87E-05	0.7
		3.87E-05	0.7
		3.87E-05	0.68
		3.87E-05	0.7
		3.87E-05	0.7
		3.87E-05	0.7
		3.88E-05	0.7
		3.88E-05	0.7
		3.88E-05	0.7
		3.88E-05	0.7
		3.88E-05	0.68
		3.88E-05	0.7
		3.88E-05	0.68
		3.88E-05	0.68
		3.88E-05	0.7
		3.88E-05	0.7
		3.89E-05	0.7
		3.89E-05	0.68
		3.89E-05	0.7
		3.89E-05	0.7
		3.89E-05	0.68
		3.89E-05	0.7
		3.89E-05	0.7
		3.89E-05	0.7
		3.89E-05	0.7
		3.89E-05	0.7
		3.90E-05	0.7
		3.90E-05	0.68
		3.90E-05	0.7
		3.90E-05	0.7
		3.90E-05	0.68
		3.90E-05	0.7
		3.90E-05	0.7
		3.90E-05	0.68
		3.90E-05	0.7
		3.90E-05	0.7
		3.91E-05	0.7
		3.91E-05	0.68
		3.91E-05	0.7
		3.91E-05	0.7
		3.91E-05	0.68
		3.91E-05	0.7
		3.91E-05	0.7
		3.91E-05	0.72
		3.91E-05	0.7
		3.91E-05	0.7
		3.92E-05	0.7
		3.92E-05	0.7
		3.92E-05	0.68
		3.92E-05	0.68
		3.92E-05	0.7
		3.92E-05	0.7
		3.92E-05	0.7
		3.92E-05	0.7
		3.92E-05	0.7
		3.92E-05	0.7
		3.93E-05	0.7
		3.93E-05	0.7
		3.93E-05	0.68
		3.93E-05	0.68
		3.93E-05	0.68
		3.93E-05	0.7
		3.93E-05	0.7
		3.93E-05	0.7
		3.93E-05	0.68
		3.93E-05	0.68
		3.94E-05	0.7
		3.94E-05	0.7
		3.94E-05	0.68
		3.94E-05	0.7
		3.94E-05	0.68
		3.94E-05	0.7
		3.94E-05	0.68
		3.94E-05	0.7
		3.94E-05	0.7
		3.94E-05	0.7
		3.95E-05	0.7
		3.95E-05	0.68
		3.95E-05	0.7
		3.95E-05	0.7
		3.95E-05	0.68
		3.95E-05	0.68
		3.95E-05	0.7
		3.95E-05	0.7
		3.95E-05	0.7
		3.95E-05	0.7
		3.96E-05	0.68
		3.96E-05	0.7
		3.96E-05	0.68
		3.96E-05	0.7
		3.96E-05	0.68
		3.96E-05	0.7
		3.96E-05	0.7
		3.96E-05	0.7
		3.96E-05	0.68
		3.96E-05	0.7
		3.97E-05	0.7
		3.97E-05	0.7
		3.97E-05	0.7
		3.97E-05	0.68
		3.97E-05	0.7
		3.97E-05	0.7
		3.97E-05	0.7
		3.97E-05	0.68
		3.97E-05	0.7
		3.97E-05	0.7
		3.98E-05	0.7
		3.98E-05	0.7
		3.98E-05	0.7
		3.98E-05	0.7
		3.98E-05	0.7
		3.98E-05	0.7
		3.98E-05	0.68
		3.98E-05	0.68
		3.98E-05	0.7
		3.98E-05	0.7
		3.99E-05	0.68
		3.99E-05	0.7
		3.99E-05	0.7
		3.99E-05	0.7
		3.99E-05	0.7
		3.99E-05	0.7
		3.99E-05	0.7
		3.99E-05	0.68
		3.99E-05	0.68
		3.99E-05	0.7
		4.00E-05	0.68
		4.00E-05	0.7
		4.00E-05	0.68
		4.00E-05	0.7
		4.00E-05	0.7
		4.00E-05	0.7
		4.00E-05	0.7
		4.00E-05	0.7
		4.00E-05	0.7
		4.00E-05	0.7
		4.01E-05	0.7
		4.01E-05	0.7
		4.01E-05	0.68
		4.01E-05	0.7
		4.01E-05	0.7
		4.01E-05	0.7
		4.01E-05	0.7
		4.01E-05	0.7
		4.01E-05	0.68
		4.01E-05	0.68
		4.02E-05	0.68
		4.02E-05	0.68
		4.02E-05	0.7
		4.02E-05	0.7
		4.02E-05	0.7
		4.02E-05	0.7
		4.02E-05	0.68
		4.02E-05	0.7
		4.02E-05	0.7
		4.02E-05	0.7
		4.03E-05	0.7
		4.03E-05	0.7
		4.03E-05	0.7
		4.03E-05	0.68
		4.03E-05	0.7
		4.03E-05	0.7
		4.03E-05	0.7
		4.03E-05	0.68
		4.03E-05	0.7
		4.03E-05	0.7
		4.04E-05	0.7
		4.04E-05	0.7
		4.04E-05	0.7
		4.04E-05	0.68
		4.04E-05	0.7
		4.04E-05	0.7
		4.04E-05	0.68
		4.04E-05	0.68
		4.04E-05	0.7
		4.04E-05	0.7
		4.05E-05	0.68
		4.05E-05	0.7
		4.05E-05	0.68
		4.05E-05	0.7
		4.05E-05	0.7
		4.05E-05	0.7
		4.05E-05	0.7
		4.05E-05	0.68
		4.05E-05	0.7
		4.05E-05	0.68
		4.06E-05	0.68
		4.06E-05	0.7
		4.06E-05	0.7
		4.06E-05	0.68
		4.06E-05	0.7
		4.06E-05	0.7
		4.06E-05	0.7
		4.06E-05	0.68
		4.06E-05	0.68
		4.06E-05	0.68
		4.07E-05	0.68
		4.07E-05	0.7
		4.07E-05	0.7
		4.07E-05	0.7
		4.07E-05	0.7
		4.07E-05	0.68
		4.07E-05	0.7
		4.07E-05	0.7
		4.07E-05	0.7
		4.07E-05	0.7
		4.08E-05	0.7
		4.08E-05	0.7
		4.08E-05	0.68
		4.08E-05	0.7
		4.08E-05	0.68
		4.08E-05	0.7
		4.08E-05	0.7
		4.08E-05	0.68
		4.08E-05	0.7
		4.08E-05	0.68
		4.09E-05	0.7
		4.09E-05	0.7
		4.09E-05	0.7
		4.09E-05	0.7
		4.09E-05	0.7
		4.09E-05	0.7
		4.09E-05	0.7
		4.09E-05	0.7
		4.09E-05	0.7
		4.09E-05	0.68
		4.10E-05	0.68
		4.10E-05	0.68
		4.10E-05	0.7
		4.10E-05	0.7
		4.10E-05	0.7
		4.10E-05	0.7
		4.10E-05	0.68
		4.10E-05	0.7
		4.10E-05	0.7
		4.10E-05	0.7
		4.11E-05	0.7
		4.11E-05	0.68
		4.11E-05	0.7
		4.11E-05	0.7
		4.11E-05	0.7
		4.11E-05	0.68
		4.11E-05	0.7
		4.11E-05	0.7
		4.11E-05	0.7
		4.11E-05	0.7
		4.12E-05	0.68
		4.12E-05	0.68
		4.12E-05	0.7
		4.12E-05	0.68
		4.12E-05	0.68
		4.12E-05	0.7
		4.12E-05	0.7
		4.12E-05	0.7
		4.12E-05	0.7
		4.12E-05	0.7
		4.13E-05	0.7
		4.13E-05	0.7
		4.13E-05	0.68
		4.13E-05	0.7
		4.13E-05	0.68
		4.13E-05	0.7
		4.13E-05	0.7
		4.13E-05	0.7
		4.13E-05	0.7
		4.13E-05	0.68
		4.14E-05	0.7
		4.14E-05	0.7
		4.14E-05	0.7
		4.14E-05	0.7
		4.14E-05	0.68
		4.14E-05	0.7
		4.14E-05	0.68
		4.14E-05	0.68
		4.14E-05	0.68
		4.14E-05	0.7
		4.15E-05	0.7
		4.15E-05	0.7
		4.15E-05	0.7
		4.15E-05	0.68
		4.15E-05	0.7
		4.15E-05	0.7
		4.15E-05	0.7
		4.15E-05	0.7
		4.15E-05	0.7
		4.15E-05	0.7
		4.16E-05	0.7
		4.16E-05	0.68
		4.16E-05	0.68
		4.16E-05	0.68
		4.16E-05	0.68
		4.16E-05	0.68
		4.16E-05	0.7
		4.16E-05	0.68
		4.16E-05	0.7
		4.16E-05	0.7
		4.17E-05	0.68
		4.17E-05	0.7
		4.17E-05	0.7
		4.17E-05	0.7
		4.17E-05	0.7
		4.17E-05	0.68
		4.17E-05	0.7
		4.17E-05	0.7
		4.17E-05	0.7
		4.17E-05	0.7
		4.18E-05	0.7
		4.18E-05	0.7
		4.18E-05	0.7
		4.18E-05	0.68
		4.18E-05	0.7
		4.18E-05	0.7
		4.18E-05	0.7
		4.18E-05	0.7
		4.18E-05	0.7
		4.18E-05	0.7
		4.19E-05	0.68
		4.19E-05	0.7
		4.19E-05	0.7
		4.19E-05	0.68
		4.19E-05	0.7
		4.19E-05	0.68
		4.19E-05	0.68
		4.19E-05	0.7
		4.19E-05	0.68
		4.19E-05	0.68
		4.20E-05	0.7
		4.20E-05	0.7
		4.20E-05	0.7
		4.20E-05	0.7
		4.20E-05	0.68
		4.20E-05	0.7
		4.20E-05	0.68
		4.20E-05	0.7
		4.20E-05	0.7
		4.20E-05	0.68
		4.21E-05	0.7
		4.21E-05	0.7
		4.21E-05	0.7
		4.21E-05	0.68
		4.21E-05	0.7
		4.21E-05	0.7
		4.21E-05	0.7
		4.21E-05	0.68
		4.21E-05	0.7
		4.21E-05	0.7
		4.22E-05	0.7
		4.22E-05	0.68
		4.22E-05	0.68
		4.22E-05	0.7
		4.22E-05	0.7
		4.22E-05	0.7
		4.22E-05	0.7
		4.22E-05	0.7
		4.22E-05	0.68
		4.22E-05	0.7
		4.23E-05	0.7
		4.23E-05	0.7
		4.23E-05	0.7
		4.23E-05	0.7
		4.23E-05	0.7
		4.23E-05	0.7
		4.23E-05	0.7
		4.23E-05	0.7
		4.23E-05	0.7
		4.23E-05	0.68
		4.24E-05	0.68
		4.24E-05	0.68
		4.24E-05	0.7
		4.24E-05	0.68
		4.24E-05	0.7
		4.24E-05	0.7
		4.24E-05	0.68
		4.24E-05	0.7
		4.24E-05	0.7
		4.24E-05	0.7
		4.25E-05	0.68
		4.25E-05	0.7
		4.25E-05	0.7
		4.25E-05	0.68
		4.25E-05	0.7
		4.25E-05	0.7
		4.25E-05	0.7
		4.25E-05	0.68
		4.25E-05	0.68
		4.25E-05	0.68
		4.26E-05	0.7
		4.26E-05	0.7
		4.26E-05	0.68
		4.26E-05	0.7
		4.26E-05	0.7
		4.26E-05	0.7
		4.26E-05	0.7
		4.26E-05	0.7
		4.26E-05	0.7
		4.26E-05	0.7
		4.27E-05	0.7
		4.27E-05	0.68
		4.27E-05	0.7
		4.27E-05	0.7
		4.27E-05	0.68
		4.27E-05	0.68
		4.27E-05	0.68
		4.27E-05	0.7
		4.27E-05	0.68
		4.27E-05	0.7
		4.28E-05	0.68
		4.28E-05	0.68
		4.28E-05	0.7
		4.28E-05	0.7
		4.28E-05	0.68
		4.28E-05	0.68
		4.28E-05	0.7
		4.28E-05	0.68
		4.28E-05	0.7
		4.28E-05	0.68
		4.29E-05	0.68
		4.29E-05	0.68
		4.29E-05	0.7
		4.29E-05	0.7
		4.29E-05	0.68
		4.29E-05	0.68
		4.29E-05	0.7
		4.29E-05	0.7
		4.29E-05	0.7
		4.29E-05	0.7
		4.30E-05	0.7
		4.30E-05	0.7
		4.30E-05	0.7
		4.30E-05	0.7
		4.30E-05	0.68
		4.30E-05	0.7
		4.30E-05	0.7
		4.30E-05	0.7
		4.30E-05	0.7
		4.30E-05	0.7
		4.31E-05	0.68
		4.31E-05	0.7
		4.31E-05	0.7
		4.31E-05	0.68
		4.31E-05	0.7
		4.31E-05	0.7
		4.31E-05	0.7
		4.31E-05	0.7
		4.31E-05	0.68
		4.31E-05	0.7
		4.32E-05	0.7
		4.32E-05	0.68
		4.32E-05	0.68
		4.32E-05	0.7
		4.32E-05	0.7
		4.32E-05	0.68
		4.32E-05	0.7
		4.32E-05	0.7
		4.32E-05	0.7
		4.32E-05	0.7
		4.33E-05	0.68
		4.33E-05	0.7
		4.33E-05	0.7
		4.33E-05	0.68
		4.33E-05	0.7
		4.33E-05	0.68
		4.33E-05	0.7
		4.33E-05	0.7
		4.33E-05	0.68
		4.33E-05	0.7
		4.34E-05	0.7
		4.34E-05	0.7
		4.34E-05	0.7
		4.34E-05	0.68
		4.34E-05	0.7
		4.34E-05	0.68
		4.34E-05	0.7
		4.34E-05	0.7
		4.34E-05	0.7
		4.34E-05	0.7
		4.35E-05	0.7
		4.35E-05	0.68
		4.35E-05	0.68
		4.35E-05	0.68
		4.35E-05	0.68
		4.35E-05	0.68
		4.35E-05	0.68
		4.35E-05	0.7
		4.35E-05	0.7
		4.35E-05	0.7
		4.36E-05	0.68
		4.36E-05	0.7
		4.36E-05	0.68
		4.36E-05	0.7
		4.36E-05	0.68
		4.36E-05	0.68
		4.36E-05	0.68
		4.36E-05	0.7
		4.36E-05	0.7
		4.36E-05	0.7
		4.37E-05	0.68
		4.37E-05	0.7
		4.37E-05	0.7
		4.37E-05	0.7
		4.37E-05	0.68
		4.37E-05	0.68
		4.37E-05	0.68
		4.37E-05	0.7
		4.37E-05	0.7
		4.37E-05	0.68
		4.38E-05	0.7
		4.38E-05	0.68
		4.38E-05	0.68
		4.38E-05	0.68
		4.38E-05	0.7
		4.38E-05	0.7
		4.38E-05	0.7
		4.38E-05	0.7
		4.38E-05	0.7
		4.38E-05	0.7
		4.39E-05	0.7
		4.39E-05	0.7
		4.39E-05	0.7
		4.39E-05	0.68
		4.39E-05	0.7
		4.39E-05	0.7
		4.39E-05	0.68
		4.39E-05	0.7
		4.39E-05	0.7
		4.39E-05	0.7
		4.40E-05	0.7
		4.40E-05	0.7
		4.40E-05	0.68
		4.40E-05	0.68
		4.40E-05	0.68
		4.40E-05	0.68
		4.40E-05	0.7
		4.40E-05	0.7
		4.40E-05	0.7
		4.40E-05	0.68
		4.41E-05	0.7
		4.41E-05	0.7
		4.41E-05	0.7
		4.41E-05	0.68
		4.41E-05	0.7
		4.41E-05	0.7
		4.41E-05	0.7
		4.41E-05	0.7
		4.41E-05	0.68
		4.41E-05	0.7
		4.42E-05	0.68
		4.42E-05	0.68
		4.42E-05	0.68
		4.42E-05	0.68
		4.42E-05	0.68
		4.42E-05	0.7
		4.42E-05	0.68
		4.42E-05	0.7
		4.42E-05	0.7
		4.42E-05	0.7
		4.43E-05	0.68
		4.43E-05	0.68
		4.43E-05	0.7
		4.43E-05	0.7
		4.43E-05	0.7
		4.43E-05	0.7
		4.43E-05	0.68
		4.43E-05	0.7
		4.43E-05	0.7
		4.43E-05	0.68
		4.44E-05	0.68
		4.44E-05	0.68
		4.44E-05	0.7
		4.44E-05	0.7
		4.44E-05	0.7
		4.44E-05	0.68
		4.44E-05	0.68
		4.44E-05	0.7
		4.44E-05	0.7
		4.44E-05	0.68
		4.45E-05	0.7
		4.45E-05	0.68
		4.45E-05	0.7
		4.45E-05	0.7
		4.45E-05	0.68
		4.45E-05	0.7
		4.45E-05	0.68
		4.45E-05	0.7
		4.45E-05	0.7
		4.45E-05	0.68
		4.46E-05	0.7
		4.46E-05	0.7
		4.46E-05	0.7
		4.46E-05	0.7
		4.46E-05	0.7
		4.46E-05	0.68
		4.46E-05	0.7
		4.46E-05	0.68
		4.46E-05	0.68
		4.46E-05	0.7
		4.47E-05	0.68
		4.47E-05	0.7
		4.47E-05	0.7
		4.47E-05	0.7
		4.47E-05	0.7
		4.47E-05	0.7
		4.47E-05	0.7
		4.47E-05	0.68
		4.47E-05	0.7
		4.47E-05	0.7
		4.48E-05	0.7
		4.48E-05	0.7
		4.48E-05	0.7
		4.48E-05	0.7
		4.48E-05	0.7
		4.48E-05	0.68
		4.48E-05	0.68
		4.48E-05	0.7
		4.48E-05	0.7
		4.48E-05	0.7
		4.49E-05	0.7
		4.49E-05	0.7
		4.49E-05	0.68
		4.49E-05	0.7
		4.49E-05	0.68
		4.49E-05	0.7
		4.49E-05	0.7
		4.49E-05	0.68
		4.49E-05	0.7
		4.49E-05	0.68
		4.50E-05	0.7
		4.50E-05	0.7
		4.50E-05	0.68
		4.50E-05	0.7
		4.50E-05	0.7
		4.50E-05	0.7
		4.50E-05	0.7
		4.50E-05	0.7
		4.50E-05	0.7
		4.50E-05	0.68
		4.51E-05	0.68
		4.51E-05	0.68
		4.51E-05	0.7
		4.51E-05	0.7
		4.51E-05	0.7
		4.51E-05	0.7
		4.51E-05	0.7
		4.51E-05	0.68
		4.51E-05	0.7
		4.51E-05	0.7
		4.52E-05	0.68
		4.52E-05	0.68
		4.52E-05	0.68
		4.52E-05	0.7
		4.52E-05	0.68
		4.52E-05	0.68
		4.52E-05	0.7
		4.52E-05	0.68
		4.52E-05	0.7
		4.52E-05	0.7
		4.53E-05	0.7
		4.53E-05	0.7
		4.53E-05	0.7
		4.53E-05	0.7
		4.53E-05	0.7
		4.53E-05	0.7
		4.53E-05	0.7
		4.53E-05	0.68
		4.53E-05	0.7
		4.53E-05	0.7
		4.54E-05	0.7
		4.54E-05	0.68
		4.54E-05	0.7
		4.54E-05	0.7
		4.54E-05	0.68
		4.54E-05	0.7
		4.54E-05	0.7
		4.54E-05	0.68
		4.54E-05	0.7
		4.54E-05	0.68
		4.55E-05	0.7
		4.55E-05	0.7
		4.55E-05	0.7
		4.55E-05	0.7
		4.55E-05	0.7
		4.55E-05	0.7
		4.55E-05	0.68
		4.55E-05	0.68
		4.55E-05	0.68
		4.55E-05	0.68
		4.56E-05	0.7
		4.56E-05	0.7
		4.56E-05	0.7
		4.56E-05	0.7
		4.56E-05	0.68
		4.56E-05	0.7
		4.56E-05	0.7
		4.56E-05	0.68
		4.56E-05	0.7
		4.56E-05	0.68
		4.57E-05	0.7
		4.57E-05	0.7
		4.57E-05	0.7
		4.57E-05	0.7
		4.57E-05	0.7
		4.57E-05	0.68
		4.57E-05	0.68
		4.57E-05	0.7
		4.57E-05	0.68
		4.57E-05	0.68
		4.58E-05	0.7
		4.58E-05	0.7
		4.58E-05	0.7
		4.58E-05	0.7
		4.58E-05	0.68
		4.58E-05	0.7
		4.58E-05	0.7
		4.58E-05	0.7
		4.58E-05	0.7
		4.58E-05	0.7
		4.59E-05	0.7
		4.59E-05	0.7
		4.59E-05	0.7
		4.59E-05	0.7
		4.59E-05	0.68
		4.59E-05	0.7
		4.59E-05	0.7
		4.59E-05	0.7
		4.59E-05	0.7
		4.59E-05	0.7
		4.60E-05	0.7
		4.60E-05	0.7
		4.60E-05	0.68
		4.60E-05	0.7
		4.60E-05	0.7
		4.60E-05	0.7
		4.60E-05	0.68
		4.60E-05	0.68
		4.60E-05	0.7
		4.60E-05	0.7
		4.61E-05	0.68
		4.61E-05	0.7
		4.61E-05	0.7
		4.61E-05	0.7
		4.61E-05	0.7
		4.61E-05	0.7
		4.61E-05	0.7
		4.61E-05	0.7
		4.61E-05	0.7
		4.61E-05	0.7
		4.62E-05	0.7
		4.62E-05	0.68
		4.62E-05	0.7
		4.62E-05	0.7
		4.62E-05	0.7
		4.62E-05	0.7
		4.62E-05	0.7
		4.62E-05	0.7
		4.62E-05	0.7
		4.62E-05	0.68
		4.63E-05	0.7
		4.63E-05	0.68
		4.63E-05	0.7
		4.63E-05	0.68
		4.63E-05	0.68
		4.63E-05	0.7
		4.63E-05	0.68
		4.63E-05	0.7
		4.63E-05	0.7
		4.63E-05	0.7
		4.64E-05	0.7
		4.64E-05	0.7
		4.64E-05	0.68
		4.64E-05	0.7
		4.64E-05	0.7
		4.64E-05	0.7
		4.64E-05	0.7
		4.64E-05	0.7
		4.64E-05	0.7
		4.64E-05	0.7
		4.65E-05	0.7
		4.65E-05	0.68
		4.65E-05	0.7
		4.65E-05	0.7
		4.65E-05	0.7
		4.65E-05	0.7
		4.65E-05	0.7
		4.65E-05	0.68
		4.65E-05	0.7
		4.65E-05	0.68
		4.66E-05	0.7
		4.66E-05	0.7
		4.66E-05	0.7
		4.66E-05	0.7
		4.66E-05	0.7
		4.66E-05	0.7
		4.66E-05	0.7
		4.66E-05	0.68
		4.66E-05	0.7
		4.66E-05	0.68
		4.67E-05	0.7
		4.67E-05	0.7
		4.67E-05	0.68
		4.67E-05	0.7
		4.67E-05	0.7
		4.67E-05	0.7
		4.67E-05	0.7
		4.67E-05	0.68
		4.67E-05	0.7
		4.67E-05	0.7
		4.68E-05	0.7
		4.68E-05	0.7
		4.68E-05	0.68
		4.68E-05	0.7
		4.68E-05	0.7
		4.68E-05	0.7
		4.68E-05	0.68
		4.68E-05	0.68
		4.68E-05	0.7
		4.68E-05	0.7
		4.69E-05	0.68
		4.69E-05	0.7
		4.69E-05	0.7
		4.69E-05	0.7
		4.69E-05	0.7
		4.69E-05	0.7
		4.69E-05	0.7
		4.69E-05	0.68
		4.69E-05	0.7
		4.69E-05	0.68
		4.70E-05	0.7
		4.70E-05	0.7
		4.70E-05	0.7
		4.70E-05	0.7
		4.70E-05	0.7
		4.70E-05	0.7
		4.70E-05	0.7
		4.70E-05	0.7
		4.70E-05	0.7
		4.70E-05	0.7
		4.71E-05	0.7
		4.71E-05	0.7
		4.71E-05	0.7
		4.71E-05	0.7
		4.71E-05	0.68
		4.71E-05	0.7
		4.71E-05	0.7
		4.71E-05	0.7
		4.71E-05	0.7
		4.71E-05	0.7
		4.72E-05	0.7
		4.72E-05	0.7
		4.72E-05	0.68
		4.72E-05	0.7
		4.72E-05	0.7
		4.72E-05	0.7
		4.72E-05	0.7
		4.72E-05	0.7
		4.72E-05	0.7
		4.72E-05	0.7
		4.73E-05	0.7
		4.73E-05	0.68
		4.73E-05	0.7
		4.73E-05	0.7
		4.73E-05	0.7
		4.73E-05	0.7
		4.73E-05	0.68
		4.73E-05	0.7
		4.73E-05	0.7
		4.73E-05	0.68
		4.74E-05	0.7
		4.74E-05	0.7
		4.74E-05	0.7
		4.74E-05	0.68
		4.74E-05	0.7
		4.74E-05	0.68
		4.74E-05	0.7
		4.74E-05	0.68
		4.74E-05	0.68
		4.74E-05	0.7
		4.75E-05	0.7
		4.75E-05	0.7
		4.75E-05	0.7
		4.75E-05	0.7
		4.75E-05	0.7
		4.75E-05	0.68
		4.75E-05	0.68
		4.75E-05	0.7
		4.75E-05	0.68
		4.75E-05	0.68
		4.76E-05	0.7
		4.76E-05	0.7
		4.76E-05	0.7
		4.76E-05	0.7
		4.76E-05	0.7
		4.76E-05	0.7
		4.76E-05	0.7
		4.76E-05	0.68
		4.76E-05	0.7
		4.76E-05	0.68
		4.77E-05	0.7
		4.77E-05	0.68
		4.77E-05	0.7
		4.77E-05	0.7
		4.77E-05	0.7
		4.77E-05	0.68
		4.77E-05	0.68
		4.77E-05	0.7
		4.77E-05	0.7
		4.77E-05	0.7
		4.78E-05	0.7
		4.78E-05	0.7
		4.78E-05	0.7
		4.78E-05	0.7
		4.78E-05	0.7
		4.78E-05	0.7
		4.78E-05	0.7
		4.78E-05	0.7
		4.78E-05	0.7
		4.78E-05	0.7
		4.79E-05	0.68
		4.79E-05	0.7
		4.79E-05	0.7
		4.79E-05	0.68
		4.79E-05	0.7
		4.79E-05	0.7
		4.79E-05	0.7
		4.79E-05	0.7
		4.79E-05	0.68
		4.79E-05	0.7
		4.80E-05	0.7
		4.80E-05	0.7
		4.80E-05	0.7
		4.80E-05	0.7
		4.80E-05	0.7
		4.80E-05	0.7
		4.80E-05	0.7
		4.80E-05	0.7
		4.80E-05	0.7
		4.80E-05	0.7
		4.81E-05	0.68
		4.81E-05	0.7
		4.81E-05	0.7
		4.81E-05	0.68
		4.81E-05	0.68
		4.81E-05	0.7
		4.81E-05	0.7
		4.81E-05	0.7
		4.81E-05	0.7
		4.81E-05	0.7
		4.82E-05	0.68
		4.82E-05	0.7
		4.82E-05	0.7
		4.82E-05	0.7
		4.82E-05	0.68
		4.82E-05	0.7
		4.82E-05	0.7
		4.82E-05	0.68
		4.82E-05	0.7
		4.82E-05	0.7
		4.83E-05	0.7
		4.83E-05	0.7
		4.83E-05	0.7
		4.83E-05	0.7
		4.83E-05	0.7
		4.83E-05	0.7
		4.83E-05	0.7
		4.83E-05	0.68
		4.83E-05	0.7
		4.83E-05	0.68
		4.84E-05	0.7
		4.84E-05	0.68
		4.84E-05	0.7
		4.84E-05	0.7
		4.84E-05	0.7
		4.84E-05	0.7
		4.84E-05	0.7
		4.84E-05	0.7
		4.84E-05	0.68
		4.84E-05	0.7
		4.85E-05	0.7
		4.85E-05	0.7
		4.85E-05	0.7
		4.85E-05	0.7
		4.85E-05	0.7
		4.85E-05	0.7
		4.85E-05	0.7
		4.85E-05	0.7
		4.85E-05	0.68
		4.85E-05	0.7
		4.86E-05	0.7
		4.86E-05	0.7
		4.86E-05	0.7
		4.86E-05	0.7
		4.86E-05	0.7
		4.86E-05	0.7
		4.86E-05	0.68
		4.86E-05	0.7
		4.86E-05	0.7
		4.86E-05	0.7
		4.87E-05	0.7
		4.87E-05	0.7
		4.87E-05	0.7
		4.87E-05	0.7
		4.87E-05	0.7
		4.87E-05	0.7
		4.87E-05	0.7
		4.87E-05	0.7
		4.87E-05	0.7
		4.87E-05	0.7
		4.88E-05	0.7
		4.88E-05	0.7
		4.88E-05	0.7
		4.88E-05	0.7
		4.88E-05	0.7
		4.88E-05	0.7
		4.88E-05	0.68
		4.88E-05	0.7
		4.88E-05	0.7
		4.88E-05	0.7
		4.89E-05	0.68
		4.89E-05	0.7
		4.89E-05	0.7
		4.89E-05	0.7
		4.89E-05	0.68
		4.89E-05	0.68
		4.89E-05	0.68
		4.89E-05	0.7
		4.89E-05	0.7
		4.89E-05	0.7
		4.90E-05	0.7
		4.90E-05	0.68
		4.90E-05	0.68
		4.90E-05	0.7
		4.90E-05	0.7
		4.90E-05	0.7
		4.90E-05	0.7
		4.90E-05	0.7
		4.90E-05	0.7
		4.90E-05	0.7
		4.91E-05	0.7
		4.91E-05	0.7
		4.91E-05	0.7
		4.91E-05	0.7
		4.91E-05	0.68
		4.91E-05	0.7
		4.91E-05	0.7
		4.91E-05	0.7
		4.91E-05	0.7
		4.91E-05	0.7
		4.92E-05	0.7
		4.92E-05	0.7
		4.92E-05	0.7
		4.92E-05	0.7
		4.92E-05	0.7
		4.92E-05	0.7
		4.92E-05	0.7
		4.92E-05	0.7
		4.92E-05	0.68
		4.92E-05	0.7
		4.93E-05	0.7
		4.93E-05	0.68
		4.93E-05	0.7
		4.93E-05	0.7
		4.93E-05	0.7
		4.93E-05	0.7
		4.93E-05	0.7
		4.93E-05	0.7
		4.93E-05	0.68
		4.93E-05	0.68
		4.94E-05	0.7
		4.94E-05	0.68
		4.94E-05	0.7
		4.94E-05	0.7
		4.94E-05	0.7
		4.94E-05	0.7
		4.94E-05	0.68
		4.94E-05	0.68
		4.94E-05	0.7
		4.94E-05	0.68
		4.95E-05	0.7
		4.95E-05	0.7
		4.95E-05	0.7
		4.95E-05	0.68
		4.95E-05	0.7
		4.95E-05	0.7
		4.95E-05	0.7
		4.95E-05	0.68
		4.95E-05	0.7
		4.95E-05	0.7
		4.96E-05	0.7
		4.96E-05	0.7
		4.96E-05	0.68
		4.96E-05	0.7
		4.96E-05	0.7
		4.96E-05	0.7
		4.96E-05	0.68
		4.96E-05	0.7
		4.96E-05	0.7
		4.96E-05	0.68
		4.97E-05	0.68
		4.97E-05	0.7
		4.97E-05	0.7
		4.97E-05	0.7
		4.97E-05	0.68
		4.97E-05	0.7
		4.97E-05	0.68
		4.97E-05	0.7
		4.97E-05	0.68
		4.97E-05	0.7
		4.98E-05	0.7
		4.98E-05	0.7
		4.98E-05	0.7
		4.98E-05	0.7
		4.98E-05	0.7
		4.98E-05	0.68
		4.98E-05	0.68
		4.98E-05	0.7
		4.98E-05	0.68
		4.98E-05	0.7
		4.99E-05	0.68
		4.99E-05	0.7
		4.99E-05	0.7
		4.99E-05	0.7
		4.99E-05	0.68
		4.99E-05	0.7
		4.99E-05	0.7
		4.99E-05	0.7
		4.99E-05	0.7
		4.99E-05	0.68
		5.00E-05	0.7
		5.00E-05	0.7
		5.00E-05	0.7
		5.00E-05	0.7
		5.00E-05	0.7
		5.00E-05	0.7
		5.00E-05	0.68
		5.00E-05	0.68
		5.00E-05	0.7
		5.00E-05	0.7
		5.01E-05	0.7
		5.01E-05	0.7
		5.01E-05	0.7
		5.01E-05	0.7
		5.01E-05	0.7
		5.01E-05	0.68
		5.01E-05	0.7
		5.01E-05	0.68
		5.01E-05	0.7
		5.01E-05	0.68
		5.02E-05	0.7
		5.02E-05	0.7
		5.02E-05	0.7
		5.02E-05	0.68
		5.02E-05	0.7
		5.02E-05	0.7
		5.02E-05	0.7
		5.02E-05	0.68
		5.02E-05	0.7
		5.02E-05	0.7
		5.03E-05	0.7
		5.03E-05	0.7
